object_id,timestamp,x,y,z,vx,vy,vz,ax,ay,az
243,55113.010593792,8.022420231757035,-3.1143519145513108,0.10931390235461347,0.0,0.0,0.0,0.0,0.0,0.0
243,55114.77059456,7.710593727855272,-3.385935051168488,0.1461014419915927,-3.0092502542642445,-2.620885693464305,0.3550144443180856,0.0,0.0,0.0
243,55116.53158272,12.345334703995798,2.101894680082687,-0.2625962846875671,44.72699026389936,52.959616993311464,-3.9440864842631793,460.6726407975049,536.3727153969602,-41.48793780840295
243,55129.163015936,9.065392703804502,1.8461421963668903,-0.001997061391210364,-31.688134856568787,-2.4708727146443197,2.5176979747966306,-738.2608563681143,-535.5243577261145,62.42851164466486
243,55133.616176896,8.778013025436543,-2.7547881364876377,0.030228910128391684,-2.782988535647133,-44.55546906573792,0.3120767265050389,279.91781217504763,-407.5477773430795,-21.35926479852166
243,55134.75274752,8.953479451489903,-2.3426693285363833,0.03996215101038314,1.6972205413721764,3.9862697501342916,0.09414596701260516,43.33537216314466,469.5259263283085,-2.107962018300398
243,55135.166278144,9.059424431901268,1.9196689081354592,-0.014889058486050377,1.024801352401204,41.22941900949255,-0.5305734491103518,-6.504282615017115,360.2514208835119,-6.042884712690141
243,55138.37523072,7.501865365986477,-2.2811820035080874,0.14710806487422667,-15.047535326430017,-40.58430519737358,1.5650497563070689,-155.2744029074403,-790.4001409195803,20.245758189519766
243,55138.995906304,10.663117507526547,6.7025525705209255,-0.13619184612912205,30.581234126104896,86.9066047358444,-2.7405788967144535,441.40233649133813,1233.3180622911323,-41.65167218644267
243,55141.164663808,30.721597396574253,23.11227050701951,-2.068622560302817,194.2687338129094,158.93004571553885,-18.71581845185991,1585.3326613508507,697.555485827911,-154.72207155790383
243,55141.164663808,30.689928918182222,22.87649090371198,-2.0703342592188507,-0.3067129330354024,-2.283553152922334,-0.0165780050595145,-1884.4860567452736,-1561.372641338532,181.10434015723013
243,55142.716637696,13.250129661687428,3.9628376112522714,-0.39912663709443486,-168.26860015907198,-182.48913973198333,16.124713536786846,-1620.5869819903864,-1738.7208045534358,155.73989657561322
243,55143.338564096,10.890891785875683,2.832348668490398,-0.24683734077372188,-22.76623752990218,-10.90902280762573,1.4695653748378796,1404.0726383463527,1655.7184577940423,-141.41964551838285
243,55143.856835328,10.356018976635445,-3.4133160263040883,-0.07288548959092678,-5.15484648086385,-60.192707717464856,1.6764641470242208,169.73010331410737,-474.9724146238678,1.9939907007327056
243,55147.688338176,16.075521094429018,3.4813653704232825,-0.5971241358221513,55.252673125969054,66.60537397755823,-5.064354547592774,583.5607481992663,1224.9200746161675,-65.11899886816975
243,55153.382082816,11.771272068360659,-9.380052316896013,-0.1757433173542453,-41.53484836645798,-124.10923024786989,4.06621185103347,-933.973616444144,-1840.3447662524718,88.10751621711454
272,55113.010593792,6.734643539145575,4.1369926674658695,-0.039192048788435185,0.0,0.0,0.0,0.0,0.0,0.0
272,55116.53158272,9.386872397475756,5.472681704753371,-0.3791052487400992,25.595004108072118,12.889900616647497,-3.28028998018982,0.0,0.0,0.0
272,55122.8478656,6.423718135329995,-3.37899438823352,0.010286871446956392,-28.62624389917856,-85.51368451903642,3.7618135334003684,-523.8170316686184,-950.6508198489136,68.03188592595072
272,55129.680550656,4.430592593924644,2.146161131276703,0.29246900261194564,-19.255769192532124,53.37903570365041,2.7261875256179846,90.52901808102811,1341.8553460737946,-10.005278122912486
272,55131.130514688,6.818965976292041,-4.191344759315272,-0.011709178561637001,23.045682199171164,-61.151303966211714,-2.9350493298078324,408.17144108789927,-1105.116071750272,-54.62590832219763
272,55132.788507392,9.306624168428964,2.9082018862113315,-0.3319129658906044,24.00624232706387,68.51159766382577,-3.090010410980015,9.269536816912721,1251.2647626590003,-1.4953956607228587
272,55134.75274752,6.033349824284657,1.9832252651460844,0.08211377968089861,-31.661147829721134,-8.946949891619479,4.004724510931426,-538.4496634697696,-749.2273078838263,68.624694284232
272,55139.719195904,9.333856258850119,5.413506718158947,-0.359492549468039,31.964207465508995,33.22103143956651,-4.276797092461032,616.1884841140188,408.3816015493381,-80.20353236965668
272,55141.267915008,10.72774574054447,2.7133721997755766,-0.5543649557094135,13.481165045633011,-26.114666597160625,-1.8847312544364825,-178.7609051363961,-573.8721389579753,23.13514434676006
272,55143.442192896,7.284332855143605,-3.337647887308,-0.09322633090712906,-33.187346615403996,-58.31926280412828,4.444418339708493,-449.78749980473344,-310.38540323210105,60.99985344545172
272,55143.75321472,8.60958681134301,2.5282205082619766,-0.18650709618705097,12.789482534787973,56.60909069206263,-0.9002144176204289,443.70352615859963,1109.126415292365,-51.57885927067461
272,55144.582270208,7.926797233032302,-3.0570147587609107,-0.15043671873629805,-6.5972108473102,-53.96534431522239,0.34851716098747076,-187.31701235143044,-1068.386052215491,12.06542363483761
272,55147.06754432,8.256588140333198,-2.9173008663251134,-0.19115905494584373,3.1859590595512617,1.349711988708276,-0.39339985760893675,94.51072817922378,534.3734495393633,-7.1673208524086744
272,55148.826423552,8.794998767235949,2.9849656609945643,-0.3053163854095502,5.20229078412196,57.02953327117883,-1.1030236004583418,19.482423682475957,537.9957353101686,-6.8566051135658395
272,55155.037325824,8.045123599479606,2.9171426736404036,-0.18564940845402922,-7.245580655731913,-0.6553316422753351,1.1562680971995754,-120.27609445916345,-557.3732259943828,21.830140434154206
200,55113.010593792,18.565805080845678,-3.9676656728077244,0.2619649490474947,0.0,0.0,0.0,0.0,0.0,0.0
200,55113.114112,18.031285592374065,-3.962602756079939,0.2335465779434558,-5.164195213424544,0.04891475595465545,-0.2745606459521896,0.0,0.0,0.0
200,55114.149428736,26.431910610851617,0.6909364829115914,-0.024425231817509996,81.16282426025768,44.96027219542916,-2.492400340888498,834.0504063737047,433.9120723912867,-21.427707224356226
200,55114.252932096,25.77931165385056,0.6850660986896195,-0.03799391998094137,-6.305239600607235,-0.05671810944542584,-0.13109709879021392,-845.093443879155,-434.9423285547595,22.814291306163142
200,55115.806526464,25.431094257277042,1.3228842466244106,-0.06553584030679716,-3.360013550042694,6.154424335521611,-0.26575704258225946,28.419026548394466,59.932453064356,-1.299358504892318
200,55115.910162176,24.848167673809147,1.413180361983525,-0.054866757476188965,-5.625279692298754,0.8713634245350335,0.10295734777684747,-21.859966570536017,-50.981883651540365,3.5581180051975334
200,55116.013788416,24.2980614125631,1.6074426442877798,-0.03694259779687137,-5.31464033548609,1.8767904201984724,0.1731673836898713,3.001122822646121,9.713546712658713,0.678307292802087
200,55116.117296128,16.625716958724983,-8.60787750391776,0.31851972140807927,-74.02929921751897,-98.56608972710417,3.4298025261121508,-663.0174223294966,-969.1582636092829,31.422783329294095
200,55116.428075776,26.921135129449322,-3.197595838570801,-0.017281844117472467,99.46596597734172,52.2697459325613,-3.2442419081800815,1676.170298179134,1457.253299390038,-64.47919507730624
200,55119.637795328,26.46861844068283,-2.4089617033703132,0.10277760901379196,-4.367614118373887,7.611762546310535,1.1587934225580532,-1002.1840556279973,-431.03126045489415,42.49734816775887
200,55120.880350976,18.885733244656258,-3.161130799834446,0.17179507873574895,-73.25768309945128,-7.266649023625403,0.6667725798969594,-665.5417709290373,-143.73921424851764,-4.753376325528254
200,55120.983860736,18.218947537186295,-3.175225588494488,0.18551178148332337,-6.4344303545921795,-0.13601361723822303,0.13236511751099087,644.839205515628,68.81007854904313,-5.156990558097343
200,55121.087488512,17.622671019032996,-3.2474865338442136,0.2605042384106757,-5.760582558919376,-0.6981075537937519,0.7244964815387106,6.509992832085736,-5.430347211096522,5.720536536926426
200,55124.2974464,18.59476213417632,-5.3318313077404085,0.27534434848525535,9.38918595400596,-20.132167005236376,0.1433369268554643,146.32784058213298,-187.70873963177672,-5.613275384235738
200,55124.400979456,17.971838633297335,-5.267777789577082,0.29429713259456713,-6.012589387688452,0.6182581055450435,0.18293628100721812,-148.66119329317698,200.28749218011254,0.382221342100891
200,55130.819494144,21.625420797853806,-15.70450784401352,0.2601566476429369,35.25556515545408,-100.71015235775803,-0.3294416376693465,398.22071758929,-977.7774842026164,-4.944236172203475
200,55131.959783168,18.892480778910787,-5.163042611278588,0.15731114788468137,-26.314737590059554,101.50090726156527,-0.9902713999203413,-592.8437319730637,1947.0354031949664,-6.362950399497568
200,55132.06363904,18.548107481204323,-4.6254774109569645,0.1708554467658665,-3.333221485364541,5.203144051614691,0.13109654068895507,222.4402523557871,-932.0750925280831,10.853825594294117
200,55132.166954496,18.17203911652948,-4.1089505913931506,0.26896393839493316,-3.6264504387610033,4.980899983593653,0.9460662367121169,-2.8276248857610016,-2.1431132573030247,7.858803051076788
200,55134.029328128,28.053845030148736,-3.4676877103918717,-0.011219723858252095,95.58676757990983,6.202939675167389,-2.710218237192052,959.6900500277329,11.82079723007846,-35.367261537836406
200,55134.132708608,27.586375426702407,-3.310599557161051,-0.0675419019380632,-4.527105162708794,1.5212852006821191,-0.5454395778471002,-969.5304824325669,-45.338439088252635,20.964316337559545
200,55134.235968768,27.10574095921988,-3.2124516021349314,-0.09748636666482735,-4.649283689162231,0.9494069137772647,-0.28965944153786555,-1.1818599551986804,-5.531905369623609,2.47421792694767
200,55136.718758912,27.443553162612094,-2.1189205608667896,0.033067928125974255,3.2636589859243514,10.564782365420712,1.2613064094973312,76.4482342772753,92.89571596487737,14.984134929891303
200,55136.822266112,26.910667180816006,-2.1553518041784527,0.048611032065375426,-5.148769853169632,-0.3520004160071075,0.15017821395514586,-81.28128995375998,-105.47847757069577,-10.73577378960501
200,55136.92576384,26.400041163829243,-2.117694134319544,0.026668278819801827,-4.932851116255743,0.3637881201104629,-0.21197575376179487,2.085861172314337,6.914802931951186,-3.4985518647305227
200,55137.85757312,23.07596530069166,2.9389129608792506,0.12165091574685061,-32.0762818266107,48.7946608170785,0.9165524362704821,-261.9255302990024,467.34261963273184,10.889940471629941
200,55137.961203456,22.68418313891274,2.9031321992352277,0.11929873776332212,-3.7851464801918415,-0.34569063425578245,-0.022725226117266933,273.3306970661831,-474.76237173954956,-9.07469477825803
200,55138.064708608,22.283569251604177,2.9010332312106115,0.09342527012031088,-3.870348470960825,-0.020278222852548752,-0.2499647144120423,-0.8231401984364135,3.143823688608464,-2.1953707395724775
200,55138.168217088,21.896140517241953,2.8429952461768337,0.0524712328184318,-3.74304018473049,-0.5607186327566275,-0.395666592980594,1.2299553155078957,-5.221321993716385,-1.407660140052809
200,55138.27172352,21.528232791633275,2.7616929636575454,0.06839104212169644,-3.5544167519728758,-0.7854746580330412,0.1538038832484979,1.822321855566058,-2.1714047456536503,5.308524201800919
200,55138.37523072,21.271744847992867,2.6721188154755295,0.15004067400638021,-2.477922973961603,-0.8653733836489366,0.7888148495050393,10.399976802030896,-0.7718993921657783,6.13482349178436
200,55138.892518656,18.178229977261314,-3.187830639978891,0.2734934501408248,-29.921513165119766,-56.6793961254991,1.1940766476754763,-265.4436068732084,-539.8519438420004,3.9198280066483973
200,55139.4092992,19.08015194649129,-4.1761644004725555,0.20994124790394775,8.734873698001323,-9.571748847356837,-0.615486127079149,374.376795765069,456.22499863915266,-17.525132800103773
200,55143.027661568,27.243760819451687,-1.6072496624338792,-0.03602730348966787,78.76963036941504,24.787133670267263,-2.3733194690339943,675.7565167399642,331.5245154362672,-16.961111776856246
200,55143.027661568,27.240105497222387,-1.8420757403621062,-0.05239326802414812,-0.03526974226272673,-2.265807150655198,-0.15791312360515866,-760.378522500737,-261.030407266066,21.376175863286313
200,55143.234930432,26.269468389523375,-2.3099677237551886,0.003133461262999404,-9.366040630792217,-4.514864816646269,0.535798187060135,-90.03609955295481,-21.701998938205765,6.693879999224219
200,55143.338564096,21.62837730018556,2.8407128801854276,0.1558727534962836,-44.785726450505805,49.703177145554164,1.4739077575785589,-341.7938432039873,523.1947292694925,9.05259513271783
200,55143.442192896,21.167017963673423,2.668401780101215,0.12305394455900487,-4.446545542068674,-1.6607210330255255,-0.3163051379414792,388.7859003681284,-495.04127129163516,-17.253933192525942
